ID,Nama Pelanggan,Tanggal Pembelian,Jumlah Pembelian
ID08363,Budi Wulandari,2024-01-08,313858
ID08364,Ayu Maheswara,2024-09-09,664096
ID08365,Kamal Permadi,2024-04-21,595253
ID08366,"Drs. Bahuwirya Anggriawan, S.H.",2024-06-24,706590
ID08367,"Drs. Dian Pertiwi, M.Kom.",2024-08-03,180505
ID08368,Diana Yuliarti,2024-06-08,328395
ID08369,"dr. Kamaria Maheswara, S.H.",2025-02-06,520472
ID08370,"Maria Gunarto, M.Farm",2025-02-13,312262
ID08371,Muhammad Nuraini,2024-09-12,77755
ID08372,Yunita Nasyidah,2024-07-09,848635
ID08373,"R. Sabri Mardhiyah, S.IP",2024-08-25,319043
ID08374,Edi Simbolon,2024-12-22,26349
ID08375,Tasnim Mansur,2025-02-09,485904
ID08376,Gabriella Hariyah,2024-01-17,52942
ID08377,Himawan Hidayat,2024-06-18,237882
ID08378,Tami Nuraini,2024-02-11,306765
ID08379,Farhunnisa Wibowo,2025-03-07,875568
ID08380,"dr. Cahyono Farida, S.Pt",2025-01-19,631880
ID08381,Muhammad Tampubolon,2024-03-15,139431
ID08382,H. Liman Wacana,2024-01-29,65777
ID08383,R.A. Fathonah Thamrin,2024-05-16,522089
ID08384,Raditya Safitri,2025-02-01,330677
ID08385,Niyaga Ardianto,2024-07-19,15337
ID08386,"Ganda Palastri, S.Psi",2024-02-06,461226
ID08387,"drg. Cornelia Utama, S.Pd",2024-10-05,379366
ID08388,Salwa Prayoga,2024-08-28,702325
ID08389,Martana Sitorus,2024-04-02,884627
ID08390,"drg. Yuni Waluyo, S.H.",2024-04-08,10672
ID08391,Dr. Qori Nashiruddin,2025-04-03,62326
ID08392,Jelita Latupono,2025-03-06,273647
ID08393,Harjasa Siregar,2024-05-08,154408
ID08394,Hartana Wastuti,2025-02-22,377230
ID08395,Cut Sakura Mansur,2024-07-14,931406
ID08396,"Drs. Halima Halimah, M.Kom.",2025-02-28,307025
ID08397,Jaga Dabukke,2024-01-07,833408
ID08398,"R. Puji Riyanti, S.Farm",2024-03-03,910737
ID08399,"Ir. Harja Wasita, S.Ked",2025-01-28,536378
ID08400,Hilda Sihombing,2024-12-31,707644
ID08401,Karma Hutasoit,2024-05-07,816234
ID08402,Yani Rajasa,2024-07-16,597988
ID08403,Betania Zulaika,2025-01-29,172568
ID08404,Citra Firmansyah,2024-08-14,100181
ID08405,Leo Hariyah,2024-05-06,757841
ID08406,Siska Putra,2025-01-12,293816
ID08407,Paulin Usada,2024-01-18,159573
ID08408,Laila Saptono,2024-04-11,778661
ID08409,Hardi Maheswara,2024-08-23,216283
ID08410,Dacin Winarsih,2025-01-11,463038
ID08411,Dr. Abyasa Mansur,2025-01-29,623652
ID08412,Gabriella Anggriawan,2024-02-18,972865
ID08413,Dinda Laksita,2024-09-23,94638
ID08414,Fathonah Anggraini,2024-12-06,314928
ID08415,Warji Melani,2024-04-16,239489
ID08416,"Puti Hani Usada, S.T.",2024-08-30,43697
ID08417,"Emong Hasanah, S.IP",2024-07-18,506162
ID08418,KH. Labuh Pradana,2024-12-14,988253
ID08419,dr. Wulan Prabowo,2024-06-08,381858
ID08420,Kamal Zulkarnain,2025-04-24,270810
ID08421,Cut Lili Lailasari,2024-06-14,861138
ID08422,Hana Wahyuni,2024-03-22,721459
ID08423,"Ir. Sari Adriansyah, M.Farm",2024-11-18,677989
ID08424,Cawuk Mayasari,2025-01-07,415002
ID08425,KH. Sidiq Setiawan,2024-01-22,453089
ID08426,Drs. Mutia Saputra,2025-01-16,428500
ID08427,"dr. Usyi Tampubolon, S.IP",2025-04-24,958083
ID08428,"R.A. Yance Sitompul, M.Pd",2024-10-08,112905
ID08429,"Mutia Mansur, M.Kom.",2024-09-23,946413
ID08430,Jaeman Santoso,2024-03-03,283951
ID08431,Ajimat Yuniar,2024-05-09,974893
ID08432,Yani Puspasari,2024-09-03,326693
ID08433,R. Pandu Kurniawan,2024-11-22,636040
ID08434,"dr. Salman Saputra, S.Gz",2024-06-01,335830
ID08435,Gaduh Pranowo,2024-04-11,191720
ID08436,Drs. Vanya Nurdiyanti,2024-07-03,601299
ID08437,Jono Lailasari,2025-03-30,466986
ID08438,Kuncara Halimah,2024-01-27,721902
ID08439,Sadina Tamba,2025-03-18,928481
ID08440,Sutan Opan Pradipta,2024-12-07,348144
ID08441,Halim Suryono,2024-04-21,853453
ID08442,"drg. Ihsan Budiman, S.T.",2024-02-27,616252
ID08443,Daruna Anggriawan,2024-04-30,155936
ID08444,Cut Sarah Kusumo,2024-11-20,726514
ID08445,Febi Mulyani,2024-08-10,814950
ID08446,"Hj. Lili Damanik, S.E.",2024-06-15,219197
ID08447,R.M. Harto Mansur,2024-01-08,272165
ID08448,Hani Marbun,2024-03-26,152282
ID08449,Wahyu Saptono,2025-02-10,446535
ID08450,Marwata Narpati,2024-05-21,591208
ID08451,"R.A. Chelsea Suryatmi, S.Gz",2024-10-26,219215
ID08452,"Safina Tamba, M.M.",2024-03-02,325686
ID08453,Diana Ardianto,2024-07-21,329811
ID08454,Vanya Setiawan,2025-02-08,99755
ID08455,Ajimat Hakim,2024-05-04,321777
ID08456,"Shakila Lailasari, M.Farm",2024-01-05,604191
ID08457,"Tgk. Cinthia Pratiwi, S.Kom",2024-01-22,982154
ID08458,Emong Wahyudin,2024-10-24,668840
ID08459,"Sutan Saadat Puspasari, S.Pt",2025-02-05,493555
ID08460,Luthfi Laksmiwati,2024-12-19,582344
ID08461,"Raisa Saragih, S.IP",2024-08-31,202279
ID08462,"Virman Megantara, S.E.I",2024-12-18,404228
ID08463,"T. Kenari Hastuti, S.Ked",2024-11-01,830411
ID08464,Drs. Nabila Maryadi,2024-03-20,928470
ID08465,"Kayla Rajasa, M.Farm",2024-07-09,884357
ID08466,Farhunnisa Najmudin,2025-01-29,468115
ID08467,Hardi Hutapea,2024-02-15,110707
ID08468,Zaenab Salahudin,2024-05-07,155342
ID08469,"R.M. Cengkal Siregar, S.Ked",2024-03-21,562150
ID08470,Zahra Yuliarti,2024-09-12,473367
ID08471,"Dariati Natsir, S.Farm",2024-02-16,737851
ID08472,Balangga Nasyidah,2024-12-17,338477
ID08473,"Ir. Anastasia Firgantoro, S.Kom",2024-11-12,538288
ID08474,Kezia Novitasari,2024-06-22,990292
ID08475,Cinthia Wibowo,2025-04-21,728445
ID08476,Asirwanda Kusmawati,2025-01-23,757213
ID08477,Cakrawala Palastri,2024-11-16,384927
ID08478,Melinda Yolanda,2024-01-31,501130
ID08479,Asman Maryadi,2024-01-31,381399
ID08480,"Dt. Anggabaya Riyanti, S.Psi",2024-07-01,458443
ID08481,"KH. Dasa Wijaya, S.Farm",2024-11-26,499215
ID08482,"Diana Hidayat, M.Farm",2024-03-19,450932
ID08483,Faizah Wasita,2024-12-25,440187
ID08484,Drs. Among Anggriawan,2024-10-01,493691
ID08485,Nadia Kusmawati,2025-02-09,39017
ID08486,dr. Ana Halim,2024-02-24,966886
ID08487,Jumari Prasasta,2024-03-05,596058
ID08488,Ganda Pratiwi,2024-09-06,37705
ID08489,Akarsana Hariyah,2024-04-29,814016
ID08490,Latif Hariyah,2024-06-11,451365
ID08491,Dadap Firmansyah,2024-10-12,102724
ID08492,"Jabal Narpati, S.E.",2025-02-07,802572
ID08493,Balangga Putra,2024-11-26,157414
ID08494,dr. Karya Gunarto,2025-01-22,655092
ID08495,"Oni Halimah, S.Pt",2024-06-26,960899
ID08496,"Harsaya Lailasari, S.E.I",2025-02-16,327078
ID08497,Banawa Dongoran,2025-04-01,834843
ID08498,"T. Galih Setiawan, S.Farm",2024-08-12,264432
ID08499,"R. Jumari Kusumo, M.Farm",2025-01-10,618512
ID08500,Kuncara Hidayat,2024-04-08,547087
ID08501,Zahra Ardianto,2024-01-11,401235
ID08502,Hamima Samosir,2024-12-18,143457
ID08503,Hasim Habibi,2024-07-12,661050
ID08504,Rudi Prasetyo,2024-07-02,579659
ID08505,"T. Emil Mustofa, S.E.",2025-01-05,953626
ID08506,Dinda Iswahyudi,2024-03-09,603047
ID08507,"Hasta Budiman, S.E.I",2024-05-08,930445
ID08508,Elvina Prabowo,2025-04-05,317592
ID08509,Tgk. Usyi Hutasoit,2024-01-21,66136
ID08510,Xanana Widiastuti,2024-09-05,802026
ID08511,"Anita Padmasari, S.T.",2024-12-27,896159
ID08512,Ulya Hassanah,2024-08-12,421733
ID08513,"drg. Tasdik Najmudin, S.Sos",2024-10-13,142053
ID08514,Cut Fathonah Wulandari,2024-05-30,432515
ID08515,Imam Yuniar,2024-10-04,712629
ID08516,"Garan Sihotang, S.IP",2024-12-22,16242
ID08517,Virman Mustofa,2024-09-07,495289
ID08518,Laila Hutapea,2024-04-07,856705
ID08519,"Jaka Suartini, S.Pd",2024-10-17,810058
ID08520,"Puti Dongoran, S.E.I",2024-04-05,927410
ID08521,Jelita Tamba,2024-10-05,553171
ID08522,Drs. Kamaria Kusumo,2024-06-27,492576
ID08523,Ani Mustofa,2024-06-14,889962
ID08524,Balamantri Permata,2025-01-09,66986
ID08525,"Balapati Simanjuntak, M.Pd",2024-08-27,98771
ID08526,Puti Ella Astuti,2024-05-20,67349
ID08527,dr. Praba Suwarno,2025-03-20,293298
ID08528,"Rachel Nasyiah, S.Farm",2025-03-01,880207
ID08529,Natalia Puspita,2024-11-02,691448
ID08530,Widya Mulyani,2025-04-13,122248
ID08531,"Imam Mahendra, S.Kom",2025-03-16,359682
ID08532,Kezia Halim,2024-10-10,633210
ID08533,Jais Novitasari,2024-03-23,112130
ID08534,Ira Hasanah,2024-02-05,871866
ID08535,Aisyah Melani,2024-09-28,314691
ID08536,"Gina Farida, M.Pd",2024-03-20,602910
ID08537,Karya Kusumo,2024-08-18,514855
ID08538,Cut Nurul Siregar,2024-05-31,734139
ID08539,Ir. Diah Hutasoit,2025-02-23,357401
ID08540,Ifa Gunawan,2024-05-14,916299
ID08541,Hadi Pertiwi,2024-10-04,73821
ID08542,"Tari Nuraini, S.Kom",2024-07-06,137341
ID08543,Rachel Utami,2024-08-20,786442
ID08544,Rafi Napitupulu,2024-01-01,623015
ID08545,"Tgk. Dartono Setiawan, M.Pd",2025-02-01,717173
ID08546,Oni Fujiati,2024-11-22,545634
ID08547,Melinda Gunarto,2024-09-16,785278
ID08548,R.M. Banara Prasetyo,2024-07-13,761778
ID08549,Drs. Laras Simanjuntak,2025-01-10,65595
ID08550,Mala Nashiruddin,2024-04-04,745652
ID08551,Nasab Anggriawan,2025-03-28,225025
ID08552,Atmaja Marbun,2024-01-10,551342
ID08553,Paiman Lestari,2024-11-13,161154
ID08554,"Wakiman Maulana, S.Ked",2025-03-14,599351
ID08555,Julia Adriansyah,2024-07-05,786390
ID08556,Prabawa Pratama,2025-02-01,529364
ID08557,Aswani Damanik,2024-11-13,153028
ID08558,Kuncara Maryati,2024-05-02,244402
ID08559,Hilda Siregar,2024-06-13,948530
ID08560,"Tania Waskita, M.M.",2025-01-04,718502
ID08561,Lega Kusumo,2024-02-02,680740
ID08562,Cut Ade Maryati,2024-12-03,903654
ID08563,Drs. Pranawa Purnawati,2024-10-02,172293
ID08564,Banawi Ramadan,2025-02-23,325508
ID08565,Halim Adriansyah,2024-07-17,668756
ID08566,Labuh Iswahyudi,2024-04-07,335992
ID08567,Qori Utami,2024-09-25,764075
ID08568,Rizki Prakasa,2024-12-15,992024
ID08569,Mahdi Lailasari,2024-09-11,16764
ID08570,Warji Hasanah,2025-01-27,854750
ID08571,"Yance Prastuti, M.Pd",2024-10-09,518512
ID08572,"Drs. Ozy Haryanti, M.Ak",2024-03-19,663959
ID08573,Harsanto Anggriawan,2024-11-09,731184
ID08574,KH. Oskar Sirait,2024-05-24,220449
ID08575,Puji Hutasoit,2024-06-14,130280
ID08576,"Drs. Lintang Kuswandari, S.T.",2024-07-28,80403
ID08577,Hesti Gunarto,2024-11-24,10037
ID08578,Ajimin Riyanti,2024-06-13,170455
ID08579,"Ir. Oliva Saefullah, S.H.",2024-02-26,643120
ID08580,Ibrahim Lazuardi,2024-02-19,932641
ID08581,Nyoman Prasasta,2024-09-24,136913
ID08582,Chelsea Kuswoyo,2024-12-03,555073
ID08583,R. Galiono Iswahyudi,2024-02-04,111568
ID08584,"Lukita Puspita, S.I.Kom",2024-01-23,269214
ID08585,"Hana Sitompul, M.TI.",2025-03-03,224217
ID08586,Prabu Pertiwi,2025-04-25,118639
ID08587,"T. Cakrawala Budiyanto, S.Kom",2024-03-07,506754
ID08588,"Elon Widiastuti, S.Ked",2024-04-01,35854
ID08589,Gilang Putra,2025-03-23,883176
ID08590,Vanesa Permadi,2024-01-17,540374
ID08591,Laras Zulkarnain,2024-04-13,475374
ID08592,Ivan Sinaga,2024-02-24,419693
ID08593,Ratih Sudiati,2024-09-05,68356
ID08594,Tgk. Intan Prastuti,2024-04-08,981027
ID08595,"Humaira Waskita, S.Farm",2024-02-20,137728
ID08596,Dalima Habibi,2024-01-17,324492
ID08597,Asmianto Pudjiastuti,2024-10-19,434209
ID08598,Emas Yuniar,2024-11-24,517216
ID08599,"Anita Mandala, M.Pd",2025-03-04,202984
ID08600,Malik Mayasari,2024-07-17,870116
ID08601,Viman Mandala,2024-12-02,256339
ID08602,"Darman Mulyani, M.M.",2024-09-07,892608
ID08603,Tgk. Ade Maryadi,2024-09-26,898907
ID08604,Dinda Firmansyah,2024-11-15,583276
ID08605,Tgk. Jais Hidayat,2024-12-25,282914
ID08606,Hani Simbolon,2024-10-29,871600
ID08607,Jarwa Pradana,2024-05-11,652525
ID08608,"Tgk. Makuta Nababan, S.Farm",2024-01-26,724416
ID08609,Endah Prasetya,2024-07-06,470461
ID08610,Mutia Budiyanto,2024-04-23,911055
ID08611,Emil Irawan,2024-11-06,700130
ID08612,Lukman Kuswoyo,2025-01-02,657137
ID08613,"Dr. Wasis Mandala, M.Pd",2024-02-06,139180
ID08614,"Julia Kurniawan, M.Pd",2024-01-07,463355
ID08615,Mahfud Andriani,2025-04-21,163350
ID08616,Lutfan Nugroho,2025-04-16,677101
ID08617,"Ir. Gamanto Situmorang, M.Farm",2024-04-16,32709
ID08618,Edison Widiastuti,2024-12-01,203785
ID08619,"drg. Calista Firmansyah, S.Gz",2024-09-08,158568
ID08620,Rahmi Natsir,2025-04-20,868311
ID08621,Asman Saptono,2025-03-31,790768
ID08622,Laila Dongoran,2025-03-02,699402
ID08623,Bakiadi Mahendra,2024-02-10,262373
ID08624,Sutan Karman Megantara,2024-08-27,189071
ID08625,Clara Dabukke,2025-02-14,546362
ID08626,Nyoman Natsir,2024-11-23,787691
ID08627,Unggul Mahendra,2024-02-01,743613
ID08628,Hj. Maria Hidayat,2024-07-03,583236
ID08629,Clara Mahendra,2024-10-12,220083
ID08630,Marwata Saptono,2025-01-15,509288
ID08631,H. Hardi Anggriawan,2025-04-25,513805
ID08632,Unjani Aryani,2025-03-31,314124
ID08633,Umi Simbolon,2024-07-31,313509
ID08634,Yahya Rajata,2025-02-24,709961
ID08635,Kezia Gunawan,2024-07-07,114878
ID08636,Safina Nugroho,2025-02-10,627363
ID08637,Irnanto Andriani,2024-12-28,526910
ID08638,Simon Usada,2024-01-30,395183
ID08639,Kiandra Dongoran,2025-02-25,710133
ID08640,Luthfi Irawan,2024-11-11,298548
ID08641,Gilda Ardianto,2024-05-16,420191
ID08642,Najwa Utami,2024-09-27,414562
ID08643,Yoga Saragih,2024-01-21,741541
ID08644,Zulfa Maryadi,2025-01-10,848708
ID08645,Gilda Tampubolon,2024-02-06,122549
ID08646,dr. Bakda Lestari,2025-03-03,496501
ID08647,Patricia Narpati,2024-06-04,447147
ID08648,Wage Simanjuntak,2024-02-09,863009
ID08649,"R. Pangestu Wastuti, S.E.I",2025-04-28,455469
ID08650,"Dr. Salsabila Najmudin, S.Sos",2024-04-20,165363
ID08651,Ade Melani,2024-09-22,39329
ID08652,Zulfa Andriani,2024-02-19,307189
ID08653,"Yessi Wibisono, S.I.Kom",2024-02-21,489285
ID08654,"Violet Wacana, S.E.I",2025-01-06,135961
ID08655,"R. Ika Hutagalung, M.Ak",2024-04-28,601616
ID08656,Laila Palastri,2024-09-29,418346
ID08657,Oni Saputra,2024-07-16,21554
ID08658,"Drs. Emil Kusmawati, M.M.",2024-04-07,618738
ID08659,"Puti Salimah Manullang, M.Farm",2024-04-08,327468
ID08660,Manah Pranowo,2024-09-26,45739
ID08661,Amalia Firgantoro,2024-12-02,686445
ID08662,Cici Melani,2024-05-07,692017
ID08663,Olivia Pratiwi,2024-10-18,946610
ID08664,Ilsa Maulana,2024-11-16,699115
ID08665,Daryani Sihotang,2025-04-30,659987
ID08666,"Tgk. Yessi Pranowo, S.Pd",2024-04-01,476070
ID08667,Gaiman Andriani,2024-10-12,54702
ID08668,"Umi Waluyo, M.Pd",2025-01-18,962220
ID08669,Warta Kusumo,2024-10-12,961119
ID08670,Bakianto Sirait,2024-07-31,381958
ID08671,"Ir. Ian Ramadan, M.Ak",2025-01-17,156070
ID08672,"Umi Tamba, S.E.",2024-02-24,500636
ID08673,Hamima Permata,2025-01-27,935288
ID08674,"R.M. Agus Wacana, S.T.",2024-11-22,768188
ID08675,"T. Margana Irawan, S.IP",2024-10-22,490614
ID08676,Mumpuni Suryatmi,2024-07-02,300354
ID08677,Vicky Napitupulu,2024-12-11,19563
ID08678,Dr. Bajragin Nuraini,2024-08-22,176004
ID08679,Jaiman Prayoga,2024-12-25,385125
ID08680,Sabri Winarsih,2024-12-06,534957
ID08681,Gina Samosir,2024-08-06,907412
ID08682,Gandi Wastuti,2025-03-28,912847
ID08683,Tgk. Olivia Mardhiyah,2024-02-23,537649
ID08684,"R.M. Nyoman Haryanto, M.TI.",2024-03-26,231018
ID08685,T. Langgeng Andriani,2025-02-09,375779
ID08686,Dt. Halim Waskita,2024-04-02,956392
ID08687,Zelaya Budiyanto,2024-10-08,750530
ID08688,Zulfa Januar,2024-07-24,560560
ID08689,"Puti Aurora Najmudin, S.Pt",2024-09-15,419599
ID08690,Rahman Uwais,2024-06-21,547966
ID08691,Faizah Wahyuni,2024-12-02,75814
ID08692,"Indah Hutasoit, S.E.",2024-03-21,192973
ID08693,Setya Dabukke,2024-09-30,697781
ID08694,Nugraha Wacana,2024-11-03,168757
ID08695,Galang Suryatmi,2024-08-14,378959
ID08696,"Paris Anggraini, S.Ked",2025-04-22,697796
ID08697,"R.A. Najwa Megantara, S.IP",2024-06-29,764145
ID08698,"Titi Yuniar, M.TI.",2025-04-07,600503
ID08699,Anastasia Hakim,2024-06-10,365772
ID08700,Carub Halim,2024-10-08,491801
ID08701,"Farah Jailani, M.Ak",2024-06-15,759923
ID08702,Pia Rahayu,2025-03-08,910374
ID08703,Ir. Alika Hutapea,2024-07-09,834911
ID08704,Respati Saefullah,2024-07-30,156841
ID08705,Wakiman Budiman,2025-01-26,301860
ID08706,Emin Kusmawati,2024-11-20,833091
ID08707,"Puti Halima Kurniawan, M.Kom.",2024-08-08,809652
ID08708,"Cinthia Rahmawati, M.M.",2025-02-26,700428
ID08709,"Ir. Kala Agustina, S.Gz",2025-01-06,327645
ID08710,"H. Bala Usamah, S.Sos",2024-06-14,978335
ID08711,Prabawa Thamrin,2024-11-07,423064
ID08712,"Nasrullah Susanti, S.Gz",2024-05-03,81523
ID08713,"Ophelia Rajata, S.IP",2024-10-15,970663
ID08714,Hj. Intan Usada,2024-10-06,890096
ID08715,Yuni Novitasari,2024-04-19,686472
ID08716,Karimah Anggriawan,2024-07-11,517243
ID08717,"Banawa Hutagalung, S.Kom",2025-01-27,404812
ID08718,Jasmin Prasetyo,2024-10-08,504668
ID08719,Paris Marbun,2025-04-19,645271
ID08720,"Devi Damanik, M.Kom.",2025-01-16,700982
ID08721,Kalim Nuraini,2024-05-10,199136
ID08722,"Taswir Handayani, M.TI.",2024-07-03,614020
ID08723,"Ade Halimah, S.E.I",2024-08-19,752916
ID08724,"drg. Liman Hakim, S.H.",2024-08-17,982462
ID08725,Carla Agustina,2024-07-22,541607
ID08726,Irsad Dabukke,2024-01-01,823063
ID08727,H. Kambali Kusumo,2025-01-06,700912
ID08728,"Drs. Jarwadi Mangunsong, S.E.I",2024-01-18,560957
ID08729,Murti Riyanti,2024-05-25,281818
ID08730,"Drs. Mahesa Winarno, S.T.",2024-11-01,145708
ID08731,Nurul Lazuardi,2024-01-09,741663
ID08732,Sutan Jayeng Sirait,2024-09-22,349818
ID08733,"R.A. Azalea Hassanah, S.Farm",2024-03-10,627456
ID08734,R. Uda Ardianto,2025-03-31,618934
ID08735,Raditya Suwarno,2024-06-03,375004
ID08736,Dt. Muni Pudjiastuti,2024-01-04,622885
ID08737,Violet Thamrin,2024-06-02,657469
ID08738,Zelaya Mardhiyah,2024-04-23,880198
ID08739,Aditya Narpati,2024-04-19,433387
ID08740,"Edi Winarsih, S.Pd",2025-03-14,80852
ID08741,Raditya Mansur,2024-06-10,57111
ID08742,Taufik Widodo,2024-01-12,40955
ID08743,Carub Maheswara,2025-01-30,903419
ID08744,Restu Firgantoro,2025-02-24,778477
ID08745,"dr. Luhung Winarsih, S.Sos",2025-04-27,176911
ID08746,Tgk. Slamet Hasanah,2024-12-19,252959
ID08747,Lala Widiastuti,2025-02-25,111229
ID08748,Ayu Wibisono,2024-05-21,707576
ID08749,"drg. Mahmud Zulaika, S.I.Kom",2025-04-15,121380
ID08750,Ibrani Safitri,2024-10-10,533694
ID08751,"Devi Prasasta, M.Farm",2024-09-18,989615
ID08752,"dr. Tami Megantara, S.Pt",2024-10-11,722321
ID08753,Amelia Latupono,2024-10-19,509555
ID08754,"drg. Ifa Maulana, S.Sos",2025-04-19,349381
ID08755,Adhiarja Kuswandari,2024-10-19,806822
ID08756,Darimin Napitupulu,2024-03-20,252781
ID08757,Aurora Yulianti,2024-02-18,819231
ID08758,KH. Eka Manullang,2024-01-20,857831
ID08759,Zizi Prabowo,2024-08-23,971825
ID08760,"Ulva Kusumo, M.Ak",2024-07-01,778236
ID08761,Sutan Koko Mandala,2024-03-20,844252
ID08762,Puput Siregar,2024-03-11,258111
ID08763,R. Darmaji Dongoran,2024-05-15,120553
ID08764,Gada Kurniawan,2024-07-06,953502
ID08765,"Lintang Rahimah, S.Pt",2025-03-31,933538
ID08766,"Cut Iriana Pradana, S.Gz",2024-10-25,192450
ID08767,Baktianto Uwais,2024-05-07,773534
ID08768,Harja Kusmawati,2024-04-29,945825
ID08769,"Karimah Pudjiastuti, S.Sos",2024-05-11,412740
ID08770,"Icha Waskita, S.H.",2025-02-19,802528
ID08771,Mulyanto Susanti,2024-06-02,450460
ID08772,"dr. Gina Saragih, M.Pd",2024-02-17,977181
ID08773,Bakiman Adriansyah,2024-10-19,77496
ID08774,Anita Lazuardi,2024-07-23,74934
ID08775,"T. Viktor Mandasari, S.Farm",2024-10-18,651627
ID08776,Vivi Mangunsong,2025-04-14,272651
ID08777,Ophelia Padmasari,2024-04-21,130034
ID08778,"dr. Sabri Maheswara, S.Psi",2025-01-10,49235
ID08779,Hilda Puspasari,2024-02-09,897936
ID08780,Janet Kusumo,2025-01-05,796363
ID08781,Kenes Hutagalung,2024-06-15,86421
ID08782,Nilam Sitompul,2025-02-09,472976
ID08783,"R. Cahyanto Pradipta, M.Farm",2024-09-04,810432
ID08784,Vanesa Pratiwi,2024-03-29,402505
ID08785,Ophelia Januar,2024-09-06,645996
ID08786,Karen Rajata,2025-02-26,671959
ID08787,Harimurti Uyainah,2025-04-05,891516
ID08788,Prabowo Winarsih,2024-12-19,40890
ID08789,"Drs. Jail Marpaung, S.H.",2024-12-25,978413
ID08790,"Kiandra Budiyanto, S.E.I",2024-10-22,192522
ID08791,Winda Siregar,2025-02-23,346759
ID08792,Vanya Uwais,2025-04-09,122890
ID08793,"T. Indra Hariyah, M.M.",2024-02-18,742667
ID08794,Argono Tamba,2024-10-31,481345
ID08795,Ilyas Jailani,2024-11-24,405972
ID08796,Jagaraga Putra,2024-06-02,149687
ID08797,Raden Mardhiyah,2024-01-20,678357
ID08798,Dewi Tarihoran,2025-01-09,611651
ID08799,Yani Saptono,2025-02-17,593499
ID08800,"Ir. Jaya Nasyidah, S.H.",2024-10-22,219436
ID08801,Salwa Halim,2024-07-14,215225
ID08802,Baktiadi Laksita,2024-02-10,274760
ID08803,Ina Pradana,2025-02-03,524958
ID08804,Dt. Prayoga Nashiruddin,2024-01-29,468767
ID08805,Ida Hidayanto,2025-04-16,721824
ID08806,"Tgk. Olivia Simbolon, M.M.",2025-01-29,309986
ID08807,"Cemeti Winarno, S.Gz",2024-06-20,246450
ID08808,Kardi Natsir,2024-06-27,220965
ID08809,Hana Wijaya,2025-03-26,788204
ID08810,"Karsana Waskita, S.E.I",2025-02-22,179963
ID08811,Fitria Puspita,2024-08-10,465148
ID08812,T. Arsipatra Hassanah,2024-08-01,863370
ID08813,Maria Ramadan,2025-04-21,564203
ID08814,Adikara Hassanah,2025-03-20,857954
ID08815,"Tri Waluyo, S.Kom",2024-03-02,838379
ID08816,Jati Hidayat,2025-03-21,211636
ID08817,"R.A. Jessica Pranowo, M.Pd",2025-01-29,100196
ID08818,Nabila Agustina,2024-04-26,620384
ID08819,"Dina Tamba, M.Ak",2025-01-17,35420
ID08820,Darimin Nuraini,2024-11-30,669675
ID08821,Tantri Mayasari,2025-03-10,711138
ID08822,"Dr. Rachel Habibi, S.Farm",2024-11-04,110879
ID08823,"Marsito Dabukke, S.T.",2025-04-20,223426
ID08824,Dr. Hartana Rahayu,2024-01-06,44853
ID08825,"Daruna Nugroho, S.Gz",2024-11-20,859355
ID08826,"Juli Uwais, S.H.",2025-02-02,157390
ID08827,Agnes Situmorang,2024-11-19,946683
ID08828,"Dt. Mahfud Novitasari, M.Ak",2024-07-14,15490
ID08829,"R.M. Jasmani Pangestu, M.Farm",2024-01-28,387027
ID08830,Uli Hutasoit,2024-06-05,822002
ID08831,Rina Hartati,2024-09-25,437847
ID08832,Hamima Anggriawan,2024-01-22,605900
ID08833,Febi Zulaika,2024-06-12,583131
ID08834,"Okto Sinaga, S.Farm",2024-10-03,916484
ID08835,Amelia Kusmawati,2024-10-16,85460
ID08836,Drs. Teguh Hariyah,2024-03-17,367261
ID08837,Titin Sirait,2024-06-16,204305
ID08838,Hamima Manullang,2024-09-14,725507
ID08839,Zizi Hutagalung,2024-12-23,775436
ID08840,Cut Halima Novitasari,2024-04-23,965240
ID08841,Dalima Najmudin,2024-03-19,773660
ID08842,Fathonah Waskita,2024-01-26,683429
ID08843,"Zalindra Mustofa, M.M.",2024-12-10,563810
ID08844,"Farhunnisa Najmudin, S.Gz",2025-01-09,530277
ID08845,"Elma Natsir, S.E.I",2024-07-20,209372
ID08846,Ciaobella Kurniawan,2024-08-16,882837
ID08847,"R. Rafid Hariyah, S.I.Kom",2025-01-20,227553
ID08848,"Tirta Lestari, S.Farm",2024-10-31,608076
ID08849,Puti Nurul Kurniawan,2024-10-21,877776
ID08850,Eli Hakim,2024-09-15,506744
ID08851,"T. Candrakanta Susanti, M.Pd",2024-02-16,535179
ID08852,Calista Suwarno,2024-04-23,379209
ID08853,Zalindra Puspasari,2024-08-09,383801
ID08854,Ratih Puspasari,2024-05-28,658522
ID08855,Anggabaya Wahyudin,2025-02-06,953462
ID08856,Wage Jailani,2024-07-20,595836
ID08857,"drg. Ratna Anggriawan, S.Kom",2024-03-16,904877
ID08858,R. Fitria Dabukke,2024-03-08,154570
ID08859,Pangeran Zulkarnain,2024-06-21,850534
ID08860,Drs. Amalia Kuswoyo,2024-02-12,80416
ID08861,Fitria Wastuti,2024-08-31,470197
ID08862,Hasna Lailasari,2024-10-19,458278
ID08863,"Puti Almira Anggraini, M.Pd",2025-01-16,665853
ID08864,Taswir Hidayanto,2024-01-26,404388
ID08865,Malika Budiyanto,2024-10-07,926431
